repo	old_path	file_type	current_role	classification	proposed_action	target_path	unique_content_summary	absorbed_by	archive_destination	delete_allowed	reason	validation_note
api	Documentation/waves/v13-shell-ux-model.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/client.md; Documentation/domains/sdk.md	Inspected document "V13 - Shell UX Model" covering Status, Purpose, Scope.	Documentation/domains/client.md; Documentation/domains/sdk.md	Documentation/archive/old-v-waves/v13-shell-ux-model.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v14-runtime-sealed-enforcement.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/runtime.md	Inspected document "V14 - Runtime Sealed Enforcement" covering Status, Purpose, Scope.	Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v14-runtime-sealed-enforcement.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v15-runtime-readiness-projection.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/runtime.md	Inspected document "V15 - Runtime Readiness Projection" covering Status, Purpose, Scope.	Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v15-runtime-readiness-projection.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v16-allowed-blocked-surfaces.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/runtime.md	Inspected document "V16 - Allowed / Blocked Surfaces" covering Status, Purpose, Scope.	Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v16-allowed-blocked-surfaces.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v17-service-lifecycle-boundary.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/runtime.md	Inspected document "V17 - Service Lifecycle Boundary" covering Status, Purpose, Scope.	Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v17-service-lifecycle-boundary.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v18-dev-wrapper-boundary.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/runtime.md	Inspected document "V18 - Dev Wrapper Boundary" covering Status, Purpose, Scope.	Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v18-dev-wrapper-boundary.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v19-runtime-control-plan.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/runtime.md	Inspected document "V19 - Runtime Control Plan" covering Status, Purpose, Scope.	Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v19-runtime-control-plan.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v2-legacy-session-containment.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/runtime.md	Inspected document "V2 - Legacy Session Containment" covering Status, Purpose, Scope.	Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v2-legacy-session-containment.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v20-sdk-runtime-surface-alignment.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/client.md; Documentation/domains/sdk.md	Inspected document "V20 - SDK Runtime Surface Alignment" covering Status, Purpose, Scope.	Documentation/domains/client.md; Documentation/domains/sdk.md	Documentation/archive/old-v-waves/v20-sdk-runtime-surface-alignment.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v21-1-cli-legacy-source-extraction-map.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/client.md; Documentation/domains/sdk.md	Inspected document "V21.1 - CLI Legacy Source Extraction Map" covering Status, Purpose, Scope.	Documentation/domains/client.md; Documentation/domains/sdk.md	Documentation/archive/old-v-waves/v21-1-cli-legacy-source-extraction-map.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v21-2-cli-legacy-source-quarantine.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/client.md; Documentation/domains/sdk.md	Inspected document "V21.2 - CLI Legacy Source Quarantine" covering Status, Purpose, Scope.	Documentation/domains/client.md; Documentation/domains/sdk.md	Documentation/archive/old-v-waves/v21-2-cli-legacy-source-quarantine.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v21-3-runtime-core-logic-extraction.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/client.md; Documentation/domains/sdk.md	Inspected document "V21.3 - Runtime/Core Logic Extraction" covering Status, Purpose, Scope.	Documentation/domains/client.md; Documentation/domains/sdk.md	Documentation/archive/old-v-waves/v21-3-runtime-core-logic-extraction.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v21-4-api-sdk-surface-extraction.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/client.md; Documentation/domains/sdk.md	Inspected document "V21.4 — API/SDK Surface Extraction" covering Status, Purpose, Scope.	Documentation/domains/client.md; Documentation/domains/sdk.md	Documentation/archive/old-v-waves/v21-4-api-sdk-surface-extraction.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v21-5-legacy-source-deletion-pass.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/client.md; Documentation/domains/sdk.md	Inspected document "V21.5 - Legacy Source Deletion Pass" covering Status, Purpose, Scope.	Documentation/domains/client.md; Documentation/domains/sdk.md	Documentation/archive/old-v-waves/v21-5-legacy-source-deletion-pass.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v21-6-cli-source-dependency-recreation-guardrail.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/client.md; Documentation/domains/sdk.md	Inspected document "V21.6 - CLI Source Dependency / Recreation Guardrail" covering Status, Purpose, Scope.	Documentation/domains/client.md; Documentation/domains/sdk.md	Documentation/archive/old-v-waves/v21-6-cli-source-dependency-recreation-guardrail.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v21-7-residual-domain-source-deletion-pass.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/client.md; Documentation/domains/sdk.md	Inspected document "V21.7 - Residual Domain Source Deletion Pass" covering Status, Purpose, Scope.	Documentation/domains/client.md; Documentation/domains/sdk.md	Documentation/archive/old-v-waves/v21-7-residual-domain-source-deletion-pass.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v21-8-legacy-entrypoint-makefile-source-removal.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/client.md; Documentation/domains/sdk.md	Inspected document "V21.8 - Legacy Entrypoint / Makefile Source Removal" covering Status, Purpose, Scope.	Documentation/domains/client.md; Documentation/domains/sdk.md	Documentation/archive/old-v-waves/v21-8-legacy-entrypoint-makefile-source-removal.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v21-9-final-cli-source-removal-absence-guardrail.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/client.md; Documentation/domains/sdk.md	Inspected document "V21.9 - Final CLI Source Removal / Absence Guardrail" covering Status, Purpose, Scope.	Documentation/domains/client.md; Documentation/domains/sdk.md	Documentation/archive/old-v-waves/v21-9-final-cli-source-removal-absence-guardrail.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v21-cli-sdk-first-wiring.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/client.md; Documentation/domains/sdk.md	Inspected document "V21 - CLI SDK-first Wiring" covering Status, Purpose, Scope.	Documentation/domains/client.md; Documentation/domains/sdk.md	Documentation/archive/old-v-waves/v21-cli-sdk-first-wiring.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v22-loom-client-alignment.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/client.md; Documentation/domains/sdk.md	Inspected document "V22 — Loom Client Alignment" covering Status, Purpose, Scope.	Documentation/domains/client.md; Documentation/domains/sdk.md	Documentation/archive/old-v-waves/v22-loom-client-alignment.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v23-vscode-client-alignment.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/client.md; Documentation/domains/sdk.md	Inspected document "V23 - VS Code Client Alignment" covering Status, Purpose, Scope.	Documentation/domains/client.md; Documentation/domains/sdk.md	Documentation/archive/old-v-waves/v23-vscode-client-alignment.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v24-desktop-long-lived-client-alignment.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/client.md; Documentation/domains/sdk.md	Inspected document "V24 — Desktop / Long-Lived Client Alignment" covering Status, Purpose, Scope.	Documentation/domains/client.md; Documentation/domains/sdk.md	Documentation/archive/old-v-waves/v24-desktop-long-lived-client-alignment.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v25-case-bound-jobs.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/execution.md	Inspected document "V25 — Case-bound Jobs" covering Status, Purpose, Scope.	Documentation/domains/execution.md	Documentation/archive/old-v-waves/v25-case-bound-jobs.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v26-execution-lease-model.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/execution.md	Inspected document "V26 — Execution Lease Model" covering Status, Purpose, Scope.	Documentation/domains/execution.md	Documentation/archive/old-v-waves/v26-execution-lease-model.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v27-detach-continuation-semantics.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/execution.md	Inspected document "V27 — Detach / Continuation Semantics" covering Status, Purpose, Scope.	Documentation/domains/execution.md	Documentation/archive/old-v-waves/v27-detach-continuation-semantics.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v28-5-protocol-cutover-api-projection-filesystem.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/archive/historical-manifest.md	Inspected document "V28.5 — Protocol Cutover / API Projection Filesystem Canonicalization" covering Status, Purpose, Scope.	Documentation/archive/historical-manifest.md	Documentation/archive/old-v-waves/v28-5-protocol-cutover-api-projection-filesystem.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v28-6-protocol-cutover-closure-api-projection-reshape.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/archive/historical-manifest.md	Inspected document "V28.6 — Protocol Cutover Closure / Specs Rename & API Projection Reshape" covering Status, Purpose, Scope.	Documentation/archive/historical-manifest.md	Documentation/archive/old-v-waves/v28-6-protocol-cutover-closure-api-projection-reshape.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v28-logout-seal-policy.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/archive/historical-manifest.md	Inspected document "V28 — Logout / Seal Policy" covering Status, Purpose, Scope.	Documentation/archive/historical-manifest.md	Documentation/archive/old-v-waves/v28-logout-seal-policy.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v29-case-evidence-binding.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/execution.md	Inspected document "V29 — Case Evidence Binding" covering Status, Purpose, Scope.	Documentation/domains/execution.md	Documentation/archive/old-v-waves/v29-case-evidence-binding.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v3-auth-command-model.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/identity.md; Documentation/domains/runtime.md	Inspected document "V3 - Auth Command Model" covering Status, Purpose, Scope.	Documentation/domains/identity.md; Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v3-auth-command-model.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v30-knowledge-binding.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/execution.md	Inspected document "V30 — Knowledge Binding" covering Status, Purpose, Scope.	Documentation/domains/execution.md	Documentation/archive/old-v-waves/v30-knowledge-binding.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v31-provider-authority-binding.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/execution.md	Inspected document "V31 — Provider Authority Binding" covering Status, Purpose, Scope.	Documentation/domains/execution.md	Documentation/archive/old-v-waves/v31-provider-authority-binding.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v32-agent-authority-binding.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/execution.md	Inspected document "V32 — Agent Authority Binding" covering Status, Purpose, Scope.	Documentation/domains/execution.md	Documentation/archive/old-v-waves/v32-agent-authority-binding.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v33-flow-binding.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/execution.md	Inspected document "V33 — Flow Binding" covering Status, Purpose, Scope.	Documentation/domains/execution.md	Documentation/archive/old-v-waves/v33-flow-binding.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v34-analytics-binding.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/execution.md	Inspected document "V34 — Analytics Binding" covering Status, Purpose, Scope.	Documentation/domains/execution.md	Documentation/archive/old-v-waves/v34-analytics-binding.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v35-runtime-gate-registry.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/execution.md	Inspected document "V35 — Runtime Gate Registry" covering Status, Purpose, Scope.	Documentation/domains/execution.md	Documentation/archive/old-v-waves/v35-runtime-gate-registry.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v36-case-job-flow-limit-boundary.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/execution.md	Inspected document "V36 — Case / Job / Flow Limit Boundary" covering Status, Purpose, Scope.	Documentation/domains/execution.md	Documentation/archive/old-v-waves/v36-case-job-flow-limit-boundary.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v37-local-model-provider-access-boundary.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/execution.md	Inspected document "V37 — Local Model / Provider Access Boundary" covering Status, Purpose, Scope.	Documentation/domains/execution.md	Documentation/archive/old-v-waves/v37-local-model-provider-access-boundary.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v38-cloud-compute-boundary.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/execution.md	Inspected document "V38 — Cloud Compute Boundary" covering Status, Purpose, Scope.	Documentation/domains/execution.md	Documentation/archive/old-v-waves/v38-cloud-compute-boundary.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v39-local-machine-identity-store.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/identity.md; Documentation/domains/runtime.md	Inspected document "V39 — Local Machine Identity Store" covering Status, Purpose, Scope.	Documentation/domains/identity.md; Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v39-local-machine-identity-store.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v4-local-dev-auth.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/identity.md; Documentation/domains/runtime.md	Inspected document "V4 - Local Dev Auth" covering Status, Purpose, Scope.	Documentation/domains/identity.md; Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v4-local-dev-auth.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v40-machine-fingerprint-evidence-builder.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/identity.md; Documentation/domains/runtime.md	Inspected document "V40 — Machine Fingerprint Evidence Builder" covering Status, Purpose, Scope.	Documentation/domains/identity.md; Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v40-machine-fingerprint-evidence-builder.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v41-machine-enrollment-client-flow.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/identity.md; Documentation/domains/runtime.md	Inspected document "V41 — Machine Enrollment Client Flow" covering Status, Purpose, Scope.	Documentation/domains/identity.md; Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v41-machine-enrollment-client-flow.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v42-machine-authorization-consumption.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/identity.md; Documentation/domains/runtime.md	Inspected document "V42 — Machine Authorization Consumption" covering Status, Purpose, Scope.	Documentation/domains/identity.md; Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v42-machine-authorization-consumption.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v43-license-lease-consumption.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/identity.md; Documentation/domains/runtime.md	Inspected document "V43 — License Lease Consumption" covering Status, Purpose, Scope.	Documentation/domains/identity.md; Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v43-license-lease-consumption.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v44-local-lease-cache-reboot-continuity.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/identity.md; Documentation/domains/runtime.md	Inspected document "V44 — Local Lease Cache / Reboot Continuity" covering Status, Purpose, Scope.	Documentation/domains/identity.md; Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v44-local-lease-cache-reboot-continuity.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v45-account-scoped-limit-reconciliation.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/identity.md; Documentation/domains/runtime.md	Inspected document "V45 — Account-Scoped Limit Reconciliation" covering Status, Purpose, Scope.	Documentation/domains/identity.md; Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v45-account-scoped-limit-reconciliation.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v46-runtime-license-check-request.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/identity.md; Documentation/domains/runtime.md	Inspected document "V46 — Runtime License Check Request" covering Status, Purpose, Scope.	Documentation/domains/identity.md; Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v46-runtime-license-check-request.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v47-runtime-license-check-response.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/identity.md; Documentation/domains/runtime.md	Inspected document "V47 — Runtime License Check Response" covering Status, Purpose, Scope.	Documentation/domains/identity.md; Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v47-runtime-license-check-response.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v48-runtime-sealed-by-license-behavior.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/identity.md; Documentation/domains/runtime.md	Inspected document "V48 — Runtime Sealed-by-License Behavior" covering Status, Purpose, Scope.	Documentation/domains/identity.md; Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v48-runtime-sealed-by-license-behavior.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v49-offline-grace-stale-lease-behavior.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/identity.md; Documentation/domains/runtime.md	Inspected document "V49 — Offline Grace / Stale Lease Behavior" covering Status, Purpose, Scope.	Documentation/domains/identity.md; Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v49-offline-grace-stale-lease-behavior.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v5-principal-model.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/identity.md; Documentation/domains/runtime.md	Inspected document "V5 - Principal Model" covering Status, Purpose, Scope.	Documentation/domains/identity.md; Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v5-principal-model.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v50-10-command-system-refactor-readiness.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Inspected document "V50.10 — Command System Refactor Readiness" covering Status, Purpose, Scope.	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Documentation/archive/old-v-waves/v50-10-command-system-refactor-readiness.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v50-5-canonical-cli-command-surface-audit.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Inspected document "V50.5 — Canonical CLI Command Surface Audit" covering Status, Purpose, Scope.	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Documentation/archive/old-v-waves/v50-5-canonical-cli-command-surface-audit.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v50-6-canonical-yai-command-system.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Inspected document "V50.6 — Canonical YAI Command System" covering Status, Purpose, Scope.	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Documentation/archive/old-v-waves/v50-6-canonical-yai-command-system.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v50-7-cli-tui-command-projection-contract.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Inspected document "V50.7 — CLI / TUI Command Projection Contract" covering Status, Purpose, Scope.	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Documentation/archive/old-v-waves/v50-7-cli-tui-command-projection-contract.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v50-8-capability-command-recovery.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Inspected document "V50.8 — Capability Command Recovery / Backend Surface Rehydration" covering Status, Purpose, Scope.	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Documentation/archive/old-v-waves/v50-8-capability-command-recovery.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v50-9-canonical-action-descriptor-registry-seed.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Inspected document "V50.9 — Canonical Action Descriptor Registry Seed" covering Status, Purpose, Scope.	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Documentation/archive/old-v-waves/v50-9-canonical-action-descriptor-registry-seed.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v50-logout-revocation-lease-invalidation.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/identity.md; Documentation/domains/runtime.md	Inspected document "V50 — Logout / Revocation / Lease Invalidation" covering Status, Purpose, Scope.	Documentation/domains/identity.md; Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v50-logout-revocation-lease-invalidation.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v51-api-registry-refactor.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Inspected document "V51 — API Registry Refactor" covering Status, Scope, Files Changed.	Documentation/operations/operation-registry.md; Documentation/operations/command-projection-model.md	Documentation/archive/old-v-waves/v51-api-registry-refactor.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v52-api-case-expansion.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/case.md	Inspected document "V52 — API Case Expansion" covering Status, Scope, Files Changed.	Documentation/domains/case.md	Documentation/archive/old-v-waves/v52-api-case-expansion.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
api	Documentation/waves/v53-api-auth-surfaces.md	md	historical delivery wave report	historical_wave_report	archive_after_absorption	Documentation/domains/identity.md; Documentation/domains/runtime.md	Inspected document "V53 — API Auth Surfaces" covering Status, Scope, Files Changed.	Documentation/domains/identity.md; Documentation/domains/runtime.md	Documentation/archive/old-v-waves/v53-api-auth-surfaces.md	no	Completed wave material is historical and cannot remain as a primary section.	Content inspected by title, headings, and body read before classification; no deletion selected.
